,rab.all,rab.win.CON,rab.win.MIX,diff.btw,diff.win,effect,overlap,we.ep,we.eBH,wi.ep,wi.eBH
"dhaL; dihydroxyacetone kinase, C-terminal domain [EC:2.7.1.-]",0.777751567,0.77074773,0.783774481,0.010606178,0.74779626,0.014684724,0.494148245,0.900079516,0.997427929,0.890300297,0.998974793
"dsrA; sulfite reductase, dissimilatory-type alpha subunit [EC:1.8.99.3]",-0.293752155,-0.239002942,-0.381177757,-0.078603001,1.187189106,-0.063633699,0.472656254,0.807401073,0.997095413,0.874806334,0.998976452
"E1.1.1.205, guaB; IMP dehydrogenase [EC:1.1.1.205]",5.459010285,5.488814724,5.400684301,-0.006912448,0.342222173,-0.019727525,0.483072919,0.933277499,0.997628118,0.881624612,0.998976808
alaA; alanine-synthesizing transaminase [EC:2.6.1.66 2.6.1.2],2.098014419,2.122239369,1.990425612,0.037765526,1.179862592,0.033320763,0.483072919,0.697774245,0.99694338,0.903641423,0.998977273
"ispDF; 2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase / 2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase [EC:2.7.7.60 4.6.1.12]",1.069405884,0.980055868,1.0832689,-0.059374346,1.410114861,-0.03873765,0.483072919,0.748552543,0.99694338,0.901703324,0.998978169
accA; acetyl-CoA carboxylase carboxyl transferase subunit alpha [EC:6.4.1.2],3.159612229,3.228813094,3.14356353,-0.015112253,0.674780443,-0.017115165,0.489583335,0.901129232,0.997273851,0.936414189,0.998984542
"PGLS, pgl, devB; 6-phosphogluconolactonase [EC:3.1.1.31]",0.404884861,0.441868676,0.363800291,-0.081306975,1.689429441,-0.040721452,0.478543566,0.57881761,0.99694338,0.784131358,0.998984813
E3.1.3.15B; histidinol-phosphatase (PHP family) [EC:3.1.3.15],2.590085702,2.592094674,2.588099943,0.000319719,0.804460831,-1.46E-05,0.5,0.935808528,0.997464317,0.91165907,0.998985513
proB; glutamate 5-kinase [EC:2.7.2.11],4.212768556,4.326996244,4.11306358,-0.017780841,0.791451427,-0.02112898,0.485677085,0.899172317,0.997337832,0.880081351,0.998986491
"clpX, CLPX; ATP-dependent Clp protease ATP-binding subunit ClpX",5.054412696,5.079135506,5.02972279,0.02693326,0.510422077,0.035754594,0.481144346,0.669083748,0.99694338,0.909109921,0.998987331
"ASP5; aspartate aminotransferase, chloroplastic [EC:2.6.1.1]",2.73766924,2.75774045,2.691580461,-0.032269833,0.828887979,-0.032282115,0.480468753,0.941276832,0.997718217,0.898334672,0.998988396
EP; procyclin,-3.60192781,-3.547790014,-3.712677066,-0.040765571,1.987117966,-0.021657237,0.482444736,0.776231561,0.997025604,0.810173656,0.998988919
folP; dihydropteroate synthase [EC:2.5.1.15],3.208871506,3.157637496,3.227711669,0.030760258,0.450963901,0.06609195,0.468750004,0.759880561,0.996960791,0.857941061,0.99898937
fliK; flagellar hook-length control protein FliK,-0.933917312,-1.026428383,-0.810023695,0.026602163,1.458085077,0.016862517,0.492847855,0.786051045,0.997073535,0.870515,0.998990321
flgD; flagellar basal-body rod modification protein FlgD,1.235380198,1.247450458,1.204065166,-0.007482211,0.931935796,-0.008548001,0.496749025,0.765959075,0.996973049,0.922956264,0.998991642
murM; serine/alanine adding enzyme [EC:2.3.2.10],-3.869907459,-4.304075201,-3.285727142,0.286596024,2.87728063,0.095733011,0.474642396,0.779290793,0.997217755,0.84443564,0.998995533
"hprT, hpt, HPRT1; hypoxanthine phosphoribosyltransferase [EC:2.4.2.8]",3.595510778,3.643998717,3.577472923,-0.024426633,0.463206545,-0.048875531,0.475942786,0.929333269,0.997586837,0.853980127,0.99899601
"E1.2.7.5, aor; aldehyde:ferredoxin oxidoreductase [EC:1.2.7.5]",1.883891598,1.900262561,1.857910219,0.00686357,0.883675524,0.010811166,0.494791667,0.928291082,0.997599249,0.923024862,0.998998896
"E5.3.1.26, lacA, lacB; galactose-6-phosphate isomerase [EC:5.3.1.26]",-2.065638386,-1.964447251,-2.124495674,0.059298582,1.261261822,0.036584255,0.484375002,0.781669173,0.997128318,0.822591798,0.998999751
"E2.4.2.28, mtaP; 5'-methylthioadenosine phosphorylase [EC:2.4.2.28]",-2.05698591,-2.171467491,-1.985355127,0.002273951,1.578959448,0.000909078,0.498697917,0.817600002,0.997090145,0.848180668,0.999005075
E3.5.1.26; N4-(beta-N-acetylglucosaminyl)-L-asparaginase [EC:3.5.1.26],-3.614983291,-3.731096471,-3.410821082,0.026807456,2.484163896,0.013880679,0.496749025,0.61326205,0.996964814,0.867086793,0.999008747
"E3.6.1.27, bacA; undecaprenyl-diphosphatase [EC:3.6.1.27]",3.907379232,3.907526658,3.906462173,0.000322889,0.228240544,0.000580832,0.499349805,0.895474806,0.99727814,0.853462509,0.999009617
natA; sodium transport system ATP-binding protein,-0.049830026,-0.078785932,-0.032841823,0.004274498,1.27158507,0.003848294,0.498049415,0.850661586,0.997211364,0.89298807,0.999009967
lpxB; lipid-A-disaccharide synthase [EC:2.4.1.182],2.244568654,2.266003072,2.230795013,-0.004390358,0.495512115,-0.010070249,0.497395834,0.736895825,0.996974472,0.917104496,0.999011007
argJ; glutamate N-acetyltransferase / amino-acid N-acetyltransferase [EC:2.3.1.35 2.3.1.1],4.491208472,4.53331631,4.491208472,-0.036432866,0.767313664,-0.045067619,0.479843956,0.751623878,0.99694338,0.882012805,0.999012256
"E3.1.2.1, ACH1; acetyl-CoA hydrolase [EC:3.1.2.1]",0.503482679,0.455992514,0.604435622,0.024135545,0.941441368,0.028013844,0.485677085,0.788945753,0.997021515,0.913195536,0.999012351
"YARS, tyrS; tyrosyl-tRNA synthetase [EC:6.1.1.1]",4.582143005,4.593389939,4.564765625,-0.012054812,0.434609498,-0.028428153,0.478543566,0.734164104,0.996964814,0.885253367,0.999012563
"MTFMT, fmt; methionyl-tRNA formyltransferase [EC:2.1.2.9]",4.219629771,4.224571791,4.215670163,-0.000419104,0.218643495,-0.002675566,0.496749025,0.895359163,0.997382945,0.8627165,0.999013132
"DHX15, PRP43; pre-mRNA-splicing factor ATP-dependent RNA helicase DHX15/PRP43 [EC:3.6.4.13]",-4.894123365,-4.980051984,-4.819737235,0.007109142,3.017942241,0.001087572,0.498697917,0.548043082,0.996967993,0.754327956,0.999014399
FTCD; glutamate formiminotransferase / formiminotetrahydrofolate cyclodeaminase [EC:2.1.2.5 4.3.1.4],1.668909724,1.771802759,1.588427179,-0.031194598,0.771945261,-0.033330727,0.484375002,0.818725526,0.997009828,0.910149351,0.999017054
mtnA; methylthioribose-1-phosphate isomerase [EC:5.3.1.23],3.71496966,3.860254757,3.620344512,0.045549266,0.919492206,0.044331055,0.483745126,0.943659597,0.997672902,0.927352165,0.999017677
"E1.8.1.9, trxB; thioredoxin reductase (NADPH) [EC:1.8.1.9]",4.580338829,4.597103839,4.563493003,0.013893619,0.220219365,0.03453739,0.477243176,0.406748599,0.99694338,0.87637321,0.999019024
STT3; dolichyl-diphosphooligosaccharide--protein glycosyltransferase [EC:2.4.99.18],1.062145748,0.99513902,1.089800702,0.021049159,2.027725293,0.010933733,0.492847855,0.746327898,0.99694338,0.922009856,0.999019283
"cheV; two-component system, chemotaxis family, response regulator CheV",3.519651788,3.458962439,3.572444904,0.046623214,0.568194506,0.063557281,0.468750004,0.937900353,0.997484048,0.927061941,0.999020114
aroB; 3-dehydroquinate synthase [EC:4.2.3.4],4.255209634,4.332059464,4.157553254,0.029941126,0.51300325,0.062953824,0.473958337,0.757434461,0.996963825,0.883060151,0.999020561
"E2.7.1.30, glpK; glycerol kinase [EC:2.7.1.30]",5.290072762,5.298761675,5.21573594,0.01858303,0.456571904,0.033414095,0.481144346,0.92393844,0.997511206,0.895223841,0.999022311
"E1.2.99.2C, cooS; carbon-monoxide dehydrogenase catalytic subunit [EC:1.2.99.2]",0.55328159,0.681083516,0.552661398,0.00548124,0.819814144,0.006391657,0.498049415,0.857396637,0.99712328,0.899743308,0.999022532
"E3.13.1.1, sqd1, sqdb; UDP-sulfoquinovose synthase [EC:3.13.1.1]",-0.730359023,-0.703079554,-0.751246827,-0.064292737,1.852879506,-0.022883236,0.479843956,0.715132926,0.997040989,0.895321642,0.999022859
motB; chemotaxis protein MotB,2.845020602,2.785605614,2.903912435,0.02146316,0.581160708,0.036855837,0.488281252,0.668976749,0.99694338,0.894888807,0.999023427
rhlE; ATP-dependent RNA helicase RhlE [EC:3.6.4.13],2.924383162,3.428120404,2.875432753,-0.042788466,1.745091137,-0.024265507,0.483745126,0.736576418,0.99694338,0.911934173,0.999024048
"E2.3.1.57, speG; diamine N-acetyltransferase [EC:2.3.1.57]",-0.452510985,-0.419874287,-0.491999505,0.009465059,1.050550588,0.008871297,0.496093751,0.753746531,0.997132283,0.900439979,0.999024493
"PTS-Gut-EIIB, srlE; PTS system, glucitol/sorbitol-specific IIB component [EC:2.7.1.69]",-0.648699578,-0.759927158,-0.648699578,0.105714323,1.952848981,0.045092664,0.481770836,0.5324394,0.99694338,0.908377027,0.999025819
rpoBC; DNA-directed RNA polymerase subunit beta-beta' [EC:2.7.7.6],4.843275809,4.885092124,4.828188051,-0.018677951,0.367208153,-0.043684251,0.485677085,0.757253126,0.99694338,0.906700262,0.999028842
atuF; geranyl-CoA carboxylase alpha subunit [EC:6.4.1.5],-1.937431054,-1.859206061,-2.014038099,0.018940631,1.346034206,0.012583389,0.489583335,0.830154071,0.997134347,0.853625574,0.999031797
dnaG; DNA primase [EC:2.7.7.-],4.558080047,4.55932099,4.557520056,-0.000927276,0.299124881,-0.002570372,0.499349805,0.821753883,0.997146295,0.892521982,0.999032555
gcvPB; glycine dehydrogenase subunit 2 [EC:1.4.4.2],2.880989968,2.905384924,2.847697688,0.036963248,0.552705304,0.05547998,0.477243176,0.91567385,0.997417302,0.913081539,0.999034182
rfbD; dTDP-4-dehydrorhamnose reductase [EC:1.1.1.133],3.480428208,3.504764939,3.468519339,-0.019378801,0.845121964,-0.015120035,0.488946686,0.954994339,0.997809104,0.913695293,0.999034378
hisI; phosphoribosyl-AMP cyclohydrolase [EC:3.5.4.19],1.087893444,1.100704619,1.065545923,0.038469741,0.897511106,0.042011715,0.476562503,0.921613828,0.997388088,0.861791391,0.999036831
"E3.1.11.1, sbcB; exodeoxyribonuclease I [EC:3.1.11.1]",-1.325797195,-1.405567791,-1.153345518,0.041918392,2.521092487,0.013591843,0.492187501,0.65119024,0.99694338,0.898603928,0.999039939
eutB; ethanolamine ammonia-lyase large subunit [EC:4.3.1.7],1.27002269,1.247403156,1.294171153,-0.025051794,1.10878314,-0.018260042,0.486979169,0.693691886,0.99694338,0.907219341,0.999040457
"E3.5.1.1, ansA, ansB; L-asparaginase [EC:3.5.1.1]",3.264935158,3.270249794,3.253083235,0.019933869,0.403903095,0.047942334,0.487646296,0.825355159,0.997105911,0.854310937,0.999040927
punA; purine-nucleoside phosphorylase [EC:2.4.2.1],3.966369325,3.994529416,3.870124353,-0.030852862,0.586923797,-0.060309555,0.479843956,0.644532471,0.99694338,0.914600347,0.999043971
"hemN, hemZ; oxygen-independent coproporphyrinogen III oxidase [EC:1.3.99.22]",4.770608668,4.889249639,4.699528273,-0.015090955,0.593582084,-0.022104291,0.489583335,0.719158179,0.99694338,0.923745206,0.999048251
argD; acetylornithine/N-succinyldiaminopimelate aminotransferase [EC:2.6.1.11 2.6.1.17],3.751480744,3.763443066,3.744438274,-0.015382159,0.534054548,-0.025478812,0.487646296,0.943951893,0.99762844,0.908989134,0.999048518
dnaB; replicative DNA helicase [EC:3.6.4.12],5.000061984,4.998622427,5.002779241,-0.011744042,0.266957966,-0.046333097,0.483072919,0.911508703,0.997508844,0.919177566,0.999048962
"QARS, glnS; glutaminyl-tRNA synthetase [EC:6.1.1.18]",4.962805983,4.957714843,4.971425478,0.009757276,0.398488664,0.025210353,0.488281252,0.720135435,0.99694338,0.913502477,0.999049528
ccmA; heme exporter protein A [EC:3.6.3.41],-0.628273988,-0.71450301,-0.553785841,-0.009627962,1.53809898,-0.00675411,0.498697917,0.833359426,0.997113612,0.885736835,0.999049936
luxS; S-ribosylhomocysteine lyase [EC:4.4.1.21],2.33430841,2.32940817,2.33430841,0.0280504,0.965706896,0.023444103,0.488946686,0.773811778,0.99695133,0.920937387,0.999053341
"E2.8.3.5A, scoA; 3-oxoacid CoA-transferase subunit A [EC:2.8.3.5]",-0.336376481,-0.337646725,-0.336376481,-0.041987594,1.298937748,-0.028948167,0.485045516,0.879564639,0.997407659,0.901245753,0.999053505
"rpe, RPE; ribulose-phosphate 3-epimerase [EC:5.1.3.1]",4.452830649,4.456799763,4.434384778,-0.023365431,0.354667744,-0.04432306,0.472041616,0.766181439,0.996982762,0.879621885,0.999054113
ftsY; fused signal recognition particle receptor,4.738051598,4.765422145,4.69096162,0.007284431,0.54242946,0.012164077,0.494148245,0.939426228,0.997454183,0.91421862,0.999054352
"kdpE; two-component system, OmpR family, KDP operon response regulator KdpE",1.942084597,1.906693836,1.981290118,-0.011018776,0.986987256,-0.015036052,0.492187501,0.768664045,0.996949528,0.898041518,0.999065466
modC; molybdate transport system ATP-binding protein [EC:3.6.3.29],0.107455035,0.331659256,0.038555671,0.032330784,1.668363074,0.025076194,0.490885418,0.818489549,0.997209651,0.915667489,0.999068681
"EARS, gltX; glutamyl-tRNA synthetase [EC:6.1.1.17]",5.378654547,5.449065881,5.36500317,-0.007987379,0.485359939,-0.019663506,0.494791667,0.722175488,0.99694338,0.937960131,0.999071246
E1.6.99.5; NADH dehydrogenase (quinone) [EC:1.6.99.5],2.159040135,2.167773226,2.159040135,-0.0597668,0.807005501,-0.054932382,0.476562503,0.730798797,0.996955189,0.887327668,0.999072709
"ENDOG; endonuclease G, mitochondrial",-2.177997809,-2.222856159,-2.166001037,-0.044753799,1.650616888,-0.021407821,0.489583335,0.830432496,0.997141892,0.877882115,0.999076352
"gudB, rocG; glutamate dehydrogenase [EC:1.4.1.2]",-3.067731965,-3.028914634,-3.09164956,-0.112306642,1.725514871,-0.063460326,0.474642396,0.754953715,0.997190358,0.805366102,0.99907758
dcyD; D-cysteine desulfhydrase [EC:4.4.1.15],1.078389352,1.025322637,1.12077282,0.063984402,1.020850233,0.05154546,0.465539667,0.905930336,0.997381289,0.889580468,0.999080404
nrdD; ribonucleoside-triphosphate reductase [EC:1.17.4.2],5.70791628,5.690199587,5.732100846,0.001154625,0.492031313,0.003042775,0.499349805,0.887734229,0.997132763,0.950689825,0.99908139
E1.12.7.2G; ferredoxin hydrogenase gamma subunit [EC:1.12.7.2],-0.100158243,-0.086498452,-0.106125637,-0.060553523,1.86554762,-0.030365947,0.483072919,0.670898936,0.99694338,0.898680511,0.999087401
"EIF1, SUI1; translation initiation factor 1",-1.378071243,-1.657933728,-1.173835946,0.021508288,1.449059012,0.018540355,0.496749025,0.845335957,0.997083272,0.886120857,0.999088218
gcvPA; glycine dehydrogenase subunit 1 [EC:1.4.4.2],2.220742856,2.195534104,2.246169741,-0.012000101,0.537477162,-0.020037943,0.488946686,0.834552704,0.997133432,0.903534348,0.999088713
cobA-hemD; uroporphyrinogen III methyltransferase / synthase [EC:2.1.1.107 4.2.1.75],2.699632266,2.835395283,2.543783563,-0.036558247,1.233219488,-0.029592941,0.479843956,0.833891999,0.996995645,0.931615071,0.99909842
"PTS-Gut-EIIC, srlA; PTS system, glucitol/sorbitol-specific IIC component",-0.361821292,-0.526313821,-0.361821292,-0.004985065,1.907052061,-0.002794475,0.498697917,0.539929104,0.99694338,0.928637242,0.999098951
"E1.17.4.1A, nrdA, nrdE; ribonucleoside-diphosphate reductase alpha chain [EC:1.17.4.1]",3.599691647,3.576048268,3.795434376,0.013399899,0.660726317,0.016190611,0.494148245,0.574903429,0.99694338,0.943900663,0.999099749
mglA; methyl-galactoside transport system ATP-binding protein [EC:3.6.3.17],3.479515193,3.504864064,3.440895341,-0.00793883,0.82026323,-0.006305426,0.496749025,0.95769035,0.997870274,0.916089935,0.99910128
"RP-S11, rpsK; small subunit ribosomal protein S11",3.817478712,3.883493019,3.793127789,0.007413028,0.464958914,0.013783337,0.490885418,0.766671481,0.997007649,0.927542122,0.999103623
malF; maltose/maltodextrin transport system permease protein,2.117145951,2.220201583,2.066222028,-0.032957954,1.126096359,-0.028419037,0.485677085,0.72176938,0.99694338,0.861244137,0.999104867
"ATPF1E, atpC; F-type H+-transporting ATPase subunit epsilon [EC:3.6.3.14]",2.402976473,2.385769206,2.439551888,0.017450549,0.662282345,0.022725019,0.486345906,0.867071303,0.997141369,0.914269531,0.999108043
deaD; ATP-dependent RNA helicase DeaD [EC:3.6.4.13],4.523571088,4.539782711,4.513536761,-0.002633587,0.342097295,-0.010924303,0.496749025,0.682934265,0.99694338,0.905452489,0.999108542
"E3.1.6.1, aslA; arylsulfatase [EC:3.1.6.1]",-0.848478767,-0.927692855,-0.742659574,-0.000353261,1.366214858,-0.000309051,0.499349805,0.857296148,0.997113875,0.913698431,0.999116382
"E1.17.7.1, gcpE, ispG; (E)-4-hydroxy-3-methylbut-2-enyl-diphosphate synthase [EC:1.17.7.1]",4.924366304,4.997679966,4.88528417,0.001818816,0.357304026,0.006197167,0.494791667,0.847263302,0.997276635,0.935236817,0.999120263
hfq; host factor-I protein,1.099627519,1.090498639,1.112431435,0.045926114,1.405972364,0.036856278,0.481770836,0.895293569,0.997278312,0.897909129,0.999122485
"E3.2.1.86B, bglA; 6-phospho-beta-glucosidase [EC:3.2.1.86]",3.911372908,4.098017159,3.90513366,-0.032151244,1.055409677,-0.031533392,0.487646296,0.842441727,0.996997563,0.940898057,0.999133257
lpxK; tetraacyldisaccharide 4'-kinase [EC:2.7.1.130],1.353154558,1.210171075,1.386618463,0.0380426,1.29529945,0.036579613,0.483745126,0.896836551,0.997397116,0.925752411,0.999133543
dxr; 1-deoxy-D-xylulose-5-phosphate reductoisomerase [EC:1.1.1.267],4.788833105,4.839628377,4.788454702,-0.004036598,0.412706694,-0.010051191,0.497395834,0.933348894,0.99761554,0.923058248,0.999133867
hprA; glycerate dehydrogenase [EC:1.1.1.29],3.203775591,3.242610873,3.182333585,0.016494444,0.561923517,0.021754281,0.491547465,0.613306614,0.99694338,0.937425283,0.9991412
ABC-2.LPSE.P; lipopolysaccharide transport system permease protein,1.588199241,1.57005182,1.628174114,-0.007681118,1.049852856,-0.006697509,0.498697917,0.843173592,0.997118631,0.928895825,0.999143848
flgB; flagellar basal-body rod protein FlgB,1.137889432,1.124554803,1.199633731,0.014505022,0.963256377,0.01435507,0.495448635,0.685188124,0.99694338,0.91776362,0.999148455
"E2.7.2.4, lysC; aspartate kinase [EC:2.7.2.4]",4.854439457,4.853017746,4.858733189,-0.002221466,0.256552409,-0.005644219,0.496749025,0.846874095,0.997115996,0.906348408,0.999157378
kdgK; 2-dehydro-3-deoxygluconokinase [EC:2.7.1.45],4.472049713,4.504583738,4.39457072,-0.012918027,0.602372424,-0.018981154,0.488946686,0.702249381,0.99694338,0.930438393,0.999158301
"RP-L4, rplD; large subunit ribosomal protein L4",4.151816206,4.16164129,4.130985932,-0.0010516,0.590561242,-0.001728781,0.498049415,0.691977739,0.99694338,0.924934608,0.999160158
"dhaK; dihydroxyacetone kinase, N-terminal domain [EC:2.7.1.-]",2.18036673,2.181435109,2.17716343,0.020971619,0.771667172,0.026945491,0.490247075,0.810044643,0.997036697,0.940935707,0.999160684
"PGK, pgk; phosphoglycerate kinase [EC:2.7.2.3]",5.232161253,5.236582426,5.201817722,-0.007149275,0.307985672,-0.025323102,0.486345906,0.865064235,0.997093675,0.911772524,0.999162712
ftsZ; cell division protein FtsZ,5.067213967,5.091169785,5.01120371,0.002906821,0.332268822,0.006420688,0.495448635,0.916545907,0.997521991,0.927822032,0.999165092
plsX; glycerol-3-phosphate acyltransferase PlsX [EC:2.3.1.15],4.124975833,4.20818402,4.014112215,0.000775291,0.560997281,0.001171334,0.499349805,0.937942601,0.997462472,0.927263771,0.999173478
nuoL; NADH-quinone oxidoreductase subunit L [EC:1.6.5.3],2.147670571,1.95098791,2.207372445,-0.066933184,1.640524122,-0.040236881,0.488946686,0.959411374,0.997888927,0.935773479,0.99918132
ade; adenine deaminase [EC:3.5.4.2],3.162475869,3.186421001,3.12991521,-0.004487978,0.930273276,-0.005064238,0.496749025,0.927783113,0.997484794,0.942883363,0.999183269
malE; maltose/maltodextrin transport system substrate-binding protein,2.478315015,2.560326788,2.383431846,0.026083714,0.941411687,0.028794632,0.486979169,0.37104469,0.99694338,0.942044249,0.999192285
