gene_id,gene_name,gene_source,gene_biotype,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,FC
ENSRNOG00000034078,Mxi1,ensembl_havana,protein_coding,206.1558453,-0.01516806,0.107798864,-0.140707053,0.888101373,0.972861843,-1.010569161
ENSRNOG00000008137,Cdk18,ensembl,protein_coding,319.0488167,-0.020610304,0.147125853,-0.140086218,0.88859187,0.973304451,-1.014388507
ENSRNOG00000037508,Hscb,ensembl,protein_coding,82.24350356,0.030016623,0.214436903,0.139978814,0.888676729,0.973304451,1.02102389
ENSRNOG00000012644,Nup58,ensembl,protein_coding,41.88753188,-0.032135315,0.230157531,-0.139623131,0.888957763,0.973437925,-1.022524432
ENSRNOG00000019005,Pde8a,ensembl,protein_coding,169.6320195,0.0447205,0.321484144,0.139106392,0.889366077,0.973437925,1.031483326
ENSRNOG00000002511,Flt4,ensembl,protein_coding,201.5507926,-0.035963172,0.258661319,-0.139035755,0.889421895,0.973437925,-1.025241066
ENSRNOG00000024194,Rsf1,ensembl,protein_coding,101.2382995,-0.022717966,0.16345235,-0.138988313,0.889459384,0.973437925,-1.01587153
ENSRNOG00000005703,Arfgef1,ensembl,protein_coding,376.3782546,0.018617584,0.13411115,0.138822047,0.889590772,0.973437925,1.012988351
ENSRNOG00000002217,Plac8,ensembl,protein_coding,61.01531219,0.046127863,0.332318625,0.138806132,0.889603349,0.973437925,1.032490039
ENSRNOG00000019262,Trak1,ensembl,protein_coding,309.5611776,0.019189397,0.138258159,0.138793954,0.889612972,0.973437925,1.013389929
ENSRNOG00000050932,Pfdn4,ensembl,protein_coding,93.40341881,-0.036529863,0.263781361,-0.138485383,0.889856821,0.973437925,-1.02564386
ENSRNOG00000061403,AABR07039446.2,ensembl_havana,protein_coding,19.99098565,-0.030072297,0.217332182,-0.138370196,0.889947851,0.973437925,-1.021063292
ENSRNOG00000016519,Kdm1b,ensembl,protein_coding,192.0366722,0.01725019,0.12469665,0.13833724,0.889973895,0.973437925,1.012028691
ENSRNOG00000045829,Thbs1,ensembl,protein_coding,25.92914073,-0.098570636,0.71272578,-0.138300927,0.890002593,0.973437925,-1.070712118
ENSRNOG00000020737,Cdc25a,ensembl,protein_coding,89.89576818,0.022467391,0.162480417,0.138277531,0.890021083,0.973437925,1.015695103
ENSRNOG00000056194,LOC100912405,ensembl,protein_coding,57.66258537,-0.15163063,1.096573408,-0.138276771,0.890021683,0.973437925,-1.110824291
ENSRNOG00000047967,Arhgef19,ensembl,protein_coding,369.1425744,-0.018607783,0.134593125,-0.138252103,0.890041178,0.973437925,-1.012981469
ENSRNOG00000021003,Sac3d1,ensembl,protein_coding,46.56489226,-0.028983683,0.209764719,-0.138172345,0.890104211,0.973437925,-1.02029312
ENSRNOG00000036984,Slco1a1,ensembl,protein_coding,988.4679884,0.043896933,0.31788636,0.138090016,0.890169276,0.973437925,1.030894668
ENSRNOG00000002159,Gpat3,ensembl,protein_coding,64.37352885,-0.055730252,0.40602673,-0.137257595,0.890827188,0.97403447,-1.039385078
ENSRNOG00000047045,LOC108348111,ensembl,protein_coding,151.3041094,0.024280451,0.177265522,0.136972213,0.891052759,0.97403447,1.016972347
ENSRNOG00000054782,Ppp3cb,ensembl,protein_coding,133.7563461,0.04347809,0.31765977,0.136869991,0.891133559,0.97403447,1.030595423
ENSRNOG00000004860,Myh9,ensembl,protein_coding,681.4598579,-0.06921148,0.506153842,-0.136740008,0.891236305,0.97403447,-1.049143107
ENSRNOG00000023874,Tmem62,ensembl,protein_coding,210.3210729,0.02615209,0.191254482,0.136739748,0.89123651,0.97403447,1.018292543
ENSRNOG00000020860,Tdrkh,ensembl,protein_coding,43.46706216,-0.028939524,0.211766005,-0.136658023,0.891301111,0.97403447,-1.02026189
ENSRNOG00000019550,Slc11a2,ensembl,protein_coding,168.0958254,0.019448966,0.142411968,0.136568337,0.891372005,0.97403447,1.013572274
ENSRNOG00000016394,LOC100911453,ensembl_havana,protein_coding,114.2721997,-0.054169579,0.396753062,-0.136532226,0.89140055,0.97403447,-1.038261304
ENSRNOG00000052415,Gstt2,ensembl,protein_coding,1394.036468,0.016245975,0.119109178,0.136395661,0.891508504,0.974058762,1.011324494
ENSRNOG00000051948,Hcfc1,ensembl,protein_coding,254.8481842,-0.019912597,0.14624269,-0.136161318,0.891693754,0.974143813,-1.013898053
ENSRNOG00000017029,Snx1,ensembl,protein_coding,175.0718083,-0.017990016,0.132259416,-0.136020684,0.89180493,0.974143813,-1.0125478
ENSRNOG00000017187,Prmt6,ensembl,protein_coding,22.15687173,-0.04082282,0.30029843,-0.135940837,0.891868052,0.974143813,-1.028700363
ENSRNOG00000012640,Dpp7,ensembl,protein_coding,111.4361156,0.020512335,0.150977631,0.135863407,0.891929264,0.974143813,1.014319625
ENSRNOG00000010843,Nhlrc3,ensembl,protein_coding,56.9894861,-0.063348421,0.467155183,-0.135604663,0.892133819,0.974224069,-1.044888081
ENSRNOG00000051483,LOC103689961,ensembl,protein_coding,378.0684627,-0.025355776,0.18714204,-0.135489472,0.892224888,0.974224069,-1.017730639
ENSRNOG00000001597,Atf2,ensembl,protein_coding,74.46233183,-0.055198133,0.407836379,-0.135343819,0.892340042,0.974224069,-1.039001785
ENSRNOG00000004959,Actr2,ensembl,protein_coding,308.3829542,-0.050133082,0.370825085,-0.13519334,0.892459013,0.974224069,-1.035360427
ENSRNOG00000028534,Zfp518b,ensembl,protein_coding,28.46889647,0.066735211,0.493715292,0.135169422,0.892477923,0.974224069,1.047343882
ENSRNOG00000008392,Sbf1,ensembl,protein_coding,245.2441958,0.0222949,0.165009303,0.135112989,0.89252254,0.974224069,1.015573672
ENSRNOG00000009724,Tstd2,ensembl,protein_coding,72.75230627,0.043574804,0.322749194,0.135011348,0.892602902,0.974224069,1.030664513
ENSRNOG00000002112,Zfp644,ensembl,protein_coding,186.0185118,0.022721605,0.168517713,0.134832148,0.892744587,0.974226008,1.015874092
ENSRNOG00000029386,RT1-N2,ensembl_havana,protein_coding,659.4722619,0.038136803,0.283114008,0.134704753,0.892845315,0.974226008,1.026786905
ENSRNOG00000002408,Rbm47,ensembl,protein_coding,141.1598915,0.053813729,0.399961672,0.134547214,0.892969879,0.974226008,1.038005241
ENSRNOG00000019465,Gnai3,ensembl,protein_coding,1267.14226,-0.012380251,0.092060166,-0.134480001,0.893023024,0.974226008,-1.008618261
ENSRNOG00000015217,Ltv1,ensembl,protein_coding,104.5389561,-0.034860777,0.259446995,-0.1343657,0.893113403,0.974226008,-1.024457956
ENSRNOG00000012106,Dnaja4,ensembl,protein_coding,68.09442058,0.065251873,0.485712337,0.134342631,0.893131644,0.974226008,1.046267587
ENSRNOG00000025416,Dpy19l4,ensembl,protein_coding,39.19085381,-0.044420061,0.330923678,-0.134230531,0.893220284,0.974226008,-1.031268543
ENSRNOG00000012623,Arf4,ensembl,protein_coding,1818.510989,0.021560351,0.160728247,0.134141641,0.893290573,0.974226008,1.015056724
ENSRNOG00000014691,Ric3,ensembl,protein_coding,13.54512898,-0.044100911,0.329516112,-0.13383537,0.893532757,0.974396614,-1.031040433
ENSRNOG00000002045,Anxa3,ensembl,protein_coding,192.5910694,-0.035123056,0.263431435,-0.133329024,0.893933174,0.97451022,-1.024644217
ENSRNOG00000014190,Hint3,ensembl,protein_coding,239.0597297,0.018108177,0.135904933,0.133241498,0.894002393,0.97451022,1.012630734
ENSRNOG00000015538,Abcd2,ensembl,protein_coding,88.32714491,0.036437585,0.273563491,0.133196083,0.894038309,0.97451022,1.02557826
ENSRNOG00000022485,Chuk,ensembl,protein_coding,616.3465256,-0.013027312,0.097833436,-0.133158076,0.894068366,0.97451022,-1.009070737
ENSRNOG00000051420,Cables2,ensembl,protein_coding,73.10046024,0.051139381,0.384568508,0.132978597,0.894210307,0.97451022,1.036082856
ENSRNOG00000048723,Pros1,ensembl,protein_coding,2443.63871,-0.024225,0.182217835,-0.132945276,0.89423666,0.97451022,-1.01693326
ENSRNOG00000005116,LOC108353446,ensembl,pseudogene,3296.096989,0.045706369,0.343800356,0.132944508,0.894237267,0.97451022,1.032188433
ENSRNOG00000025245,RGD1311946,ensembl,protein_coding,17.86487176,-0.042719773,0.322294956,-0.132548686,0.894550317,0.974640274,-1.030053858
ENSRNOG00000000569,Vsir,ensembl,protein_coding,52.15011057,0.03414759,0.257678335,0.132520223,0.894572828,0.974640274,1.023951647
ENSRNOG00000014363,Arhgef3,ensembl,protein_coding,248.7534923,0.030694483,0.231711979,0.132468259,0.894613927,0.974640274,1.021503737
ENSRNOG00000004821,Sntb1,ensembl,protein_coding,83.14524436,-0.052632525,0.398290132,-0.132146195,0.894868658,0.974766369,-1.037155725
ENSRNOG00000001183,Hnf1a,ensembl,protein_coding,373.3933254,-0.01987301,0.150523076,-0.132026332,0.894963464,0.974766369,-1.013870232
ENSRNOG00000003278,Map3k14,ensembl,protein_coding,34.99215905,0.031649999,0.239778987,0.131996548,0.894987022,0.974766369,1.022180517
ENSRNOG00000010342,Zfand1,ensembl,protein_coding,38.15698963,0.030282735,0.229945563,0.131695236,0.895225354,0.97485645,1.02121224
ENSRNOG00000003670,Sumo2,ensembl,protein_coding,95.80546397,-0.03113802,0.236792158,-0.131499373,0.895380282,0.97485645,-1.021817834
ENSRNOG00000013169,Traf4,ensembl,protein_coding,260.668242,0.016880285,0.128755564,0.131103341,0.895693559,0.97485645,1.011769241
ENSRNOG00000007665,Cse1l,ensembl,protein_coding,301.3870014,-0.014083322,0.107595802,-0.130890998,0.895861536,0.97485645,-1.009809617
ENSRNOG00000020358,Ptov1,ensembl,protein_coding,540.2396153,0.01719356,0.131400725,0.130848287,0.895895324,0.97485645,1.011988966
ENSRNOG00000007329,Frmd6,ensembl,protein_coding,76.56090836,0.030396426,0.232578387,0.130693251,0.896017971,0.97485645,1.021292719
ENSRNOG00000000653,Nr5a2,ensembl,protein_coding,532.3331024,-0.01687424,0.129349668,-0.130454452,0.896206888,0.97485645,-1.011765001
ENSRNOG00000033195,A1cf,ensembl,protein_coding,831.7415573,-0.042810207,0.328210681,-0.130435142,0.896222165,0.97485645,-1.030118428
ENSRNOG00000012178,Lmbrd1,ensembl,protein_coding,507.1989788,-0.03565754,0.273458861,-0.13039453,0.896254294,0.97485645,-1.025023894
ENSRNOG00000055779,Tdrd7,ensembl,protein_coding,273.0737868,0.017596818,0.134986928,0.13035942,0.896282071,0.97485645,1.012271874
ENSRNOG00000052391,Sh3bp5,ensembl,protein_coding,409.362395,-0.022685922,0.174072118,-0.130324844,0.896309425,0.97485645,-1.015848966
ENSRNOG00000009993,Dcps,ensembl,protein_coding,90.30535242,0.017600107,0.135103275,0.130271502,0.896351626,0.97485645,1.012274181
ENSRNOG00000045535,Rtl8a,havana,transcribed_processed_pseudogene,215.5047011,-0.024944484,0.191809004,-0.130048557,0.89652801,0.97485645,-1.01744054
ENSRNOG00000019752,Slc29a1,ensembl,protein_coding,324.6677468,-0.016618043,0.127795572,-0.13003614,0.896537834,0.97485645,-1.011585346
ENSRNOG00000009971,Plekha8,ensembl,protein_coding,112.9239008,-0.013972128,0.107450716,-0.130032894,0.896540402,0.97485645,-1.00973179
ENSRNOG00000008400,Pml,ensembl,protein_coding,41.4179367,0.055060402,0.42347562,0.130020241,0.896550413,0.97485645,1.038902599
ENSRNOG00000006670,Rai2,ensembl,protein_coding,11.27180349,0.044308084,0.341457068,0.129761801,0.896754886,0.97485645,1.031188503
ENSRNOG00000049895,Pigg,ensembl,protein_coding,140.2905919,-0.128344382,0.989622586,-0.129690231,0.896811512,0.97485645,-1.093038624
ENSRNOG00000024410,Blvrb,ensembl,protein_coding,1405.068198,0.02915503,0.224807107,0.129689094,0.896812412,0.97485645,1.020414306
ENSRNOG00000053285,Mllt6,ensembl,protein_coding,55.61510116,-0.031604969,0.24395624,-0.129551798,0.896921042,0.97485645,-1.022148613
ENSRNOG00000048308,Dr1,ensembl,protein_coding,213.020583,-0.079442284,0.613553495,-0.129478985,0.896978653,0.97485645,-1.056609498
ENSRNOG00000028348,Lhx8,ensembl,protein_coding,72.30307791,0.030506518,0.235707523,0.129425305,0.897021126,0.97485645,1.021370657
ENSRNOG00000047246,Chtf8,ensembl,protein_coding,371.3462743,0.013322221,0.102955607,0.129397722,0.89704295,0.97485645,1.009277027
ENSRNOG00000033245,Mug2,ensembl,protein_coding,927.0934664,0.044145916,0.341546868,0.129252879,0.897157556,0.97488776,1.031072598
ENSRNOG00000013536,Cdc42,ensembl,protein_coding,1031.183335,-0.011047153,0.085622165,-0.129022115,0.89734015,0.974961364,-1.007686695
ENSRNOG00000025792,Crk,ensembl,protein_coding,66.29789779,-0.054979844,0.42652335,-0.128902307,0.897434951,0.974961364,-1.038844589
ENSRNOG00000033411,Usp12,ensembl,protein_coding,38.20650719,-0.027361238,0.212431125,-0.128800514,0.897515499,0.974961364,-1.01914635
ENSRNOG00000001470,Limk1,ensembl,protein_coding,26.16000996,-0.028723583,0.223435413,-0.128554301,0.897710328,0.974961364,-1.02010919
ENSRNOG00000016827,Slc38a3,ensembl,protein_coding,7279.92397,0.012230332,0.095199764,0.128470194,0.897776884,0.974961364,1.008513455
ENSRNOG00000012500,Ddx10,ensembl,protein_coding,106.5690504,-0.016958815,0.13219383,-0.128287496,0.89792146,0.974961364,-1.011824316
ENSRNOG00000010798,Blk,ensembl,protein_coding,12.90921911,-0.048452269,0.377863737,-0.128226828,0.897969469,0.974961364,-1.034154881
ENSRNOG00000015516,Cbwd1,ensembl_havana,protein_coding,55.77469716,-0.028786513,0.225189191,-0.127832568,0.898281476,0.974961364,-1.020153688
ENSRNOG00000021062,Fxyd5,ensembl,protein_coding,30.76112027,-0.030210944,0.236341557,-0.127827472,0.898285509,0.974961364,-1.021161424
ENSRNOG00000048357,LOC103690164,ensembl,protein_coding,192.1251071,0.023024507,0.180236555,0.127746042,0.898349952,0.974961364,1.016087403
ENSRNOG00000007839,Slc16a7,ensembl,protein_coding,472.0589693,0.014457199,0.113227878,0.12768233,0.898400374,0.974961364,1.010071345
ENSRNOG00000046307,Glyctk,ensembl,protein_coding,1352.014019,0.024129884,0.189091774,0.127609378,0.898458109,0.974961364,1.016866216
ENSRNOG00000009896,Tmem199,ensembl,protein_coding,217.0753951,0.019394508,0.151987378,0.127606044,0.898460748,0.974961364,1.013534015
ENSRNOG00000031731,Fam216a,ensembl,protein_coding,58.05717133,-0.016895053,0.132550296,-0.127461453,0.89857518,0.974961364,-1.011779598
ENSRNOG00000012543,Mcm3,ensembl,protein_coding,12.34051324,0.058390871,0.458324068,0.12740084,0.898623152,0.974961364,1.041303681
ENSRNOG00000052469,Bmpr1a,ensembl,protein_coding,80.87391441,-0.035335211,0.277403786,-0.127378258,0.898641024,0.974961364,-1.024794907
ENSRNOG00000023639,Rpusd1,ensembl,protein_coding,32.00334465,0.030082844,0.236374565,0.127267685,0.898728536,0.974961364,1.021070757
ENSRNOG00000021240,Atrn,ensembl,protein_coding,1630.687349,-0.021234916,0.167183269,-0.127015796,0.898927896,0.974961364,-1.014827779
ENSRNOG00000047790,LOC108348055,ensembl,protein_coding,20.05692508,-0.114674801,0.904127628,-0.126834749,0.899071192,0.974961364,-1.082730959
ENSRNOG00000019254,Dyrk1b,ensembl,protein_coding,68.78283669,-0.022388323,0.176576721,-0.126790907,0.899105893,0.974961364,-1.015639438
ENSRNOG00000004723,Fcf1,ensembl,protein_coding,531.1799842,0.0417245,0.329327036,0.126696247,0.899180816,0.974961364,1.029343499
ENSRNOG00000052498,Grb14,ensembl,protein_coding,630.2582268,0.0138552,0.109655717,0.126351829,0.899453431,0.974961364,1.009649957
ENSRNOG00000010584,Tmem123,ensembl,protein_coding,720.407772,0.016148953,0.127844866,0.126316793,0.899481164,0.974961364,1.011256484
ENSRNOG00000017821,Agxt2,ensembl,protein_coding,1178.117168,0.027098371,0.214590666,0.126279355,0.899510798,0.974961364,1.018960673
ENSRNOG00000032391,Esyt2,ensembl,protein_coding,66.74784317,0.054745702,0.433573988,0.126266112,0.89952128,0.974961364,1.038676004
ENSRNOG00000027847,Nxpe2,ensembl,protein_coding,11.26610611,-0.049523923,0.392379118,-0.126214471,0.899562156,0.974961364,-1.034923352
ENSRNOG00000010125,Mtrex,ensembl,protein_coding,138.1464052,0.03285521,0.26044436,0.126150593,0.89961272,0.974961364,1.023034792
ENSRNOG00000050860,Abcb11,ensembl,protein_coding,5316.804727,-0.024101324,0.191080734,-0.12613163,0.89962773,0.974961364,-1.016846087
ENSRNOG00000009760,Palm,ensembl_havana,protein_coding,21.50065633,-0.034919476,0.277360959,-0.125899031,0.89981185,0.975067905,-1.024499639
ENSRNOG00000013202,Akap7,ensembl,protein_coding,10.81054703,-0.046792152,0.374091367,-0.12508215,0.900458514,0.975232226,-1.032965559
ENSRNOG00000015658,Sorbs1,ensembl,protein_coding,50.11158726,0.056523001,0.452238586,0.124984914,0.900535493,0.975232226,1.039956368
ENSRNOG00000007446,Apip,ensembl,protein_coding,109.4072378,-0.023662179,0.189393184,-0.124936803,0.900573582,0.975232226,-1.016536613
ENSRNOG00000060538,Cdc42se1,ensembl,protein_coding,448.6969464,0.016104915,0.129023331,0.12482173,0.900664684,0.975232226,1.011225616
ENSRNOG00000016774,Telo2,ensembl,protein_coding,43.08701532,-0.03009367,0.241191259,-0.124770983,0.90070486,0.975232226,-1.02107842
ENSRNOG00000009471,Epsti1,ensembl,protein_coding,24.79580795,-0.030374047,0.243563052,-0.124707122,0.900755419,0.975232226,-1.021276878
ENSRNOG00000018396,Prpf18,ensembl,protein_coding,226.5395486,0.011617877,0.093268892,0.124563258,0.900869318,0.975232226,1.008085411
ENSRNOG00000032574,Scrib,ensembl,protein_coding,150.8573559,-0.013824599,0.111017008,-0.124526854,0.90089814,0.975232226,-1.009628541
ENSRNOG00000000288,Scarf2,ensembl,protein_coding,23.2962851,-0.038172295,0.306652695,-0.124480546,0.900934803,0.975232226,-1.026812166
ENSRNOG00000018910,Abhd11,ensembl,protein_coding,50.74588249,0.025441458,0.204450713,0.124438098,0.90096841,0.975232226,1.017791084
ENSRNOG00000003264,Nat9,ensembl,protein_coding,175.8719331,0.026460149,0.212742291,0.124376533,0.901017153,0.975232226,1.018510003
ENSRNOG00000001158,Abcg1,ensembl,protein_coding,50.12783752,-0.026824965,0.215760937,-0.124327254,0.901056169,0.975232226,-1.018767587
ENSRNOG00000022500,Rwdd4,ensembl,protein_coding,422.6604311,-0.014723488,0.118550837,-0.124195562,0.901160436,0.975232226,-1.010257798
ENSRNOG00000056617,Zswim8,ensembl,protein_coding,181.2665734,0.023265361,0.187446184,0.12411755,0.901222203,0.975232226,1.01625705
ENSRNOG00000023274,Lrrc28,ensembl,protein_coding,197.9180722,-0.013283767,0.107137605,-0.1239879,0.901324856,0.975232226,-1.009250126
ENSRNOG00000056984,Baz2b,ensembl,protein_coding,152.4121812,0.023049913,0.185926955,0.12397295,0.901336693,0.975232226,1.016105297
ENSRNOG00000024482,Tnrc18,ensembl,protein_coding,126.2171895,0.033805104,0.273687699,0.123517074,0.901697655,0.975443635,1.023708596
ENSRNOG00000008794,Ube2e1,ensembl,protein_coding,224.6780415,-0.029073728,0.235417188,-0.123498746,0.901712167,0.975443635,-1.020356802
ENSRNOG00000007152,Bhlhe40,ensembl,protein_coding,315.1035595,0.043536755,0.352807323,0.123400938,0.901789614,0.975443635,1.030637331
ENSRNOG00000032437,Pard3,ensembl,protein_coding,339.349679,0.018017001,0.146159176,0.123269725,0.901893514,0.975463164,1.01256674
ENSRNOG00000013741,Ube2d3,ensembl,protein_coding,2400.931777,-0.014072484,0.114687533,-0.12270282,0.90234243,0.975855814,-1.009802031
ENSRNOG00000000155,Cog3,ensembl,protein_coding,52.51883011,-0.045215968,0.368909203,-0.122566657,0.902450259,0.975879549,-1.031837631
ENSRNOG00000054557,Lsm14b,ensembl,protein_coding,62.71513178,0.052481431,0.428619735,0.12244287,0.902548288,0.975889198,1.037047108
ENSRNOG00000015150,Spg7,ensembl,protein_coding,171.1001006,0.021295128,0.174170111,0.122266261,0.902688151,0.975889198,1.014870135
ENSRNOG00000028641,Brpf3,ensembl_havana,protein_coding,112.129131,-0.02382863,0.195008787,-0.122192597,0.902746489,0.975889198,-1.016653903
ENSRNOG00000007890,Usp1,ensembl,protein_coding,138.7787836,-0.017754252,0.145490005,-0.122030734,0.902874678,0.975889198,-1.012382344
ENSRNOG00000016210,Micalcl,ensembl,protein_coding,16.34642736,0.037804287,0.309864451,0.122002659,0.902896912,0.975889198,1.026550277
ENSRNOG00000057447,Kri1,ensembl,protein_coding,30.48629759,0.030606866,0.251121722,0.121880599,0.902993581,0.975889198,1.021441702
ENSRNOG00000028208,Mief2,ensembl,protein_coding,52.46834799,0.048219006,0.395941865,0.121783044,0.903070843,0.975889198,1.033987687
